spec_no,mz,peak
98,191.0133209,1
98,191.0497742,1
98,194.9413452,1
98,194.9641113,0
98,195.0631866,0
98,195.101944,1
98,195.1227875,1
98,195.139679,1
98,195.1753387,0
98,201.9226837,0
98,203.9385223,0
98,205.9879456,0
98,209.0612335,1
98,212.946228,1
98,213.016571,1
98,213.0353546,0
98,213.0540771,0
98,213.0739746,1
98,213.1111145,1
98,213.1464844,1
98,213.1654968,0
98,213.1856689,0
98,213.9232178,0
98,214.0666809,1
98,214.0894623,0
98,215.9342499,1
98,231.9330444,0
98,272.2314453,1
98,388.4036865,1
98,403.3795471,1
98,437.5227051,0
99,55.93526077,1
99,57.03425598,1
99,57.07059479,1
99,58.66147614,1
99,59.04995346,1
99,65.40516663,0
99,69.64888,1
99,71.05000305,0
99,71.08628845,0
99,81.07080078,0
99,83.08620453,1
99,85.0657196,0
99,87.04444885,0
99,95.08613586,0
99,97.06536102,0
99,101.0601807,1
99,103.0073929,0
99,115.0757904,1
99,118.0783615,0
99,128.9514923,1
99,137.0603638,1
99,143.1882172,1
99,146.9621887,1
99,147.0241547,1
99,150.067627,0
99,158.961792,1
99,160.0034485,0
99,161.0964661,0
99,163.0181732,0
99,165.03479,0
99,165.9719543,1
99,176.1211395,1
99,176.97229,0
99,177.0344238,1
99,178.9799805,1
99,179.0501862,0
99,181.9324036,1
99,183.9824829,0
99,203.9371796,0
99,208.8845367,0
99,208.946228,0
99,215.1566772,1
99,220.884491,1
99,221.0612946,1
99,221.0971985,1
99,225.9163055,1
99,226.8969269,0
99,226.9265442,1
99,226.9533691,0
99,243.9269409,0
99,248.8792572,0
99,249.1861572,1
99,249.8945007,1
99,440.8045654,0
99,456.9881592,0
100,52.39585495,1
100,55.0549469,0
100,55.93513489,1
100,57.07082367,1
100,57.41757965,1
100,62.02700806,0
100,67.05503845,1
100,69.07067871,0
100,71.04974365,0
100,71.08608246,0
100,76.89884949,1
100,81.03429413,0
100,81.07048798,1
100,83.08638,0
100,83.93044281,1
100,84.96024323,0
100,85.02856445,1
100,85.06523895,1
100,85.10169983,1
100,89.06014252,0
100,89.94049835,0
100,91.05474091,0
100,93.07058716,0
100,95.04968262,1
100,95.08624268,1
100,97.06533051,1
100,97.10166931,1
100,99.0443573,1
100,102.9491043,0
100,105.0340042,0
100,107.048851,0
100,107.0859222,1
100,109.0649643,1
100,109.1015778,1
100,111.0442505,0
100,111.0809326,1
100,111.1171799,0
100,113.0601349,0
100,113.9643555,1
100,114.9485474,0
100,115.4265747,1
100,116.9723206,1
100,119.9506989,0
100,121.1014175,1
100,123.0795212,1
100,125.0960159,1
100,125.9642105,0
100,125.9868469,0
100,126.9714661,0
100,127.0759125,1
100,128.9512329,0
100,131.9513092,0
100,133.0862122,0
100,135.0807037,0
100,135.1166992,0
100,137.0596008,1
100,137.0962982,0
100,137.132431,1
100,139.0759583,1
100,141.0009918,0
100,142.9672699,1
100,144.9823608,0
100,145.9660034,0
100,146.9612579,0
100,146.9732056,0
100,148.9774933,1
100,149.0959473,1
100,149.1330566,0
100,149.9613647,1
100,153.0537109,0
100,153.0909729,1
100,153.1279907,1
100,154.9674683,0
100,156.9595032,1
100,158.0274353,1
100,159.9824066,1
100,163.0187683,0
100,167.9723206,0
100,169.9330597,0
100,169.9668427,1
100,171.9824219,1
100,172.9776459,0
100,173.0044708,1
100,173.0227356,0
100,175.0024261,0
100,177.0913544,1
100,177.1285095,1
100,177.1641541,1
100,183.9124146,0
100,187.9775696,1
100,188.9798279,0
100,189.9576416,0
100,189.9925385,1
100,190.9899902,1
100,191.0134277,0
100,191.0499115,1
100,194.9414368,1
100,195.1016693,0
100,195.1205444,0
100,195.138916,0
100,195.1748199,1
100,201.923584,0
100,203.9384918,0
100,205.9881744,0
100,209.0609436,0
100,212.5010529,0
100,212.9495087,1
100,212.9976959,1
100,213.0174713,1
100,213.0361023,1
100,213.0541992,0
100,213.0728912,1
100,213.1102295,0
100,213.1462708,1
100,213.1858826,0
100,213.923233,1
100,231.9329681,1
100,302.0075989,0
100,368.1792297,1
100,440.2427368,0
